timestr                l_enc    r_enc   imu_hdg  pan_ang  ds_mm
20200702-160228.951,    2685,    2680,   331.7,   25.0,    1182
20200702-160229.202,    2685,    2680,   331.7,   37.5,    1151
20200702-160229.452,    2685,    2680,   331.7,   37.5,    1203
20200702-160229.841,    2685,    2680,   331.7,   37.5,    1165
20200702-160230.092,    2685,    2680,   331.7,   50.0,    1174
20200702-160230.343,    2685,    2680,   331.7,   50.0,    1173
20200702-160230.594,    2685,    2680,   331.7,   50.0,    1158
20200702-160230.845,    2685,    2680,   331.7,   50.0,    1205
20200702-160231.095,    2685,    2680,   331.7,   62.5,    1112
20200702-160231.346,    2685,    2680,   331.6,   62.5,    1092
20200702-160231.597,    2685,    2680,   331.6,   62.5,    1095
20200702-160231.848,    2686,    2680,   331.6,   62.5,    1085
20200702-160232.098,    2718,    2713,   332.0,   62.5,    1111
20200702-160232.350,    2757,    2751,   332.6,   50.0,    1122
20200702-160232.600,    2794,    2789,   333.1,   50.0,    1120
20200702-160232.851,    2832,    2827,   332.9,   50.0,    1160
20200702-160233.102,    2870,    2864,   332.5,   50.0,    1121
20200702-160233.353,    2907,    2902,   332.2,   50.0,    1012
20200702-160233.604,    2944,    2939,   332.2,   37.5,     971
20200702-160233.854,    2982,    2977,   332.2,   37.5,     989
20200702-160234.105,    3020,    3015,   332.1,   37.5,     959
20200702-160234.356,    3058,    3053,   332.1,   37.5,     928
20200702-160234.607,    3095,    3090,   332.4,   25.0,     993
20200702-160234.857,    3133,    3128,   332.8,   25.0,    1015
20200702-160235.108,    3171,    3166,   333.1,   25.0,    1032
20200702-160235.359,    3209,    3203,   333.0,   25.0,    1006
20200702-160235.610,    3222,    3216,   332.9,   12.5,     892
20200702-160235.861,    3222,    3216,   332.9,   12.5,     903
20200702-160236.113,    3222,    3216,   332.9,   12.5,     893
20200702-160236.364,    3222,    3216,   332.9,   12.5,     888
20200702-160236.615,    3222,    3216,   332.9,   12.5,     905
20200702-160236.866,    3222,    3216,   332.9,    0.0,     846
20200702-160237.116,    3222,    3216,   332.9,    0.0,     851
20200702-160237.367,    3222,    3216,   332.9,    0.0,     841
20200702-160237.618,    3222,    3216,   332.9,    0.0,     841
20200702-160237.868,    3222,    3216,   332.9,  -12.5,     913
20200702-160238.120,    3222,    3216,   332.9,  -12.5,     910
20200702-160238.371,    3222,    3216,   332.9,  -12.5,     903
20200702-160238.621,    3222,    3216,   332.9,  -12.5,     913
20200702-160238.872,    3222,    3216,   332.9,  -12.5,     911
20200702-160239.123,    3222,    3216,   332.9,  -25.0,    1159
20200702-160239.373,    3222,    3216,   332.9,  -25.0,    1176
20200702-160239.626,    3222,    3216,   332.9,  -25.0,    1180
20200702-160239.876,    3222,    3216,   332.9,  -37.5,    1352
20200702-160240.127,    3222,    3216,   332.9,  -37.5,    1373
20200702-160240.523,    3222,    3216,   332.9,  -37.5,    1319
20200702-160240.774,    3222,    3216,   332.9,  -37.5,    1332
20200702-160241.024,    3222,    3216,   332.9,  -50.0,    3000
20200702-160241.275,    3222,    3216,   333.0,  -50.0,    3000
20200702-160241.526,    3222,    3216,   333.0,  -50.0,    3000
20200702-160241.777,    3222,    3216,   333.0,  -50.0,    3000
20200702-160242.027,    3222,    3216,   332.9,  -62.5,    3000
20200702-160242.278,    3222,    3216,   332.9,  -62.5,    3000
20200702-160242.529,    3222,    3216,   332.9,  -62.5,    3000
20200702-160242.782,    3222,    3216,   332.9,  -62.5,    3000
20200702-160243.033,    3223,    3217,   332.9,  -62.5,    3000
20200702-160243.290,    3257,    3252,   332.7,  -62.5,    3000
20200702-160243.541,    3294,    3290,   332.6,  -62.5,    3000
20200702-160243.793,    3332,    3328,   332.7,  -62.5,    3000
20200702-160244.044,    3370,    3365,   332.8,  -62.5,    3000
20200702-160244.294,    3408,    3402,   332.6,  -50.0,    3000
20200702-160244.545,    3445,    3440,   332.9,  -50.0,    3000
20200702-160244.813,    3486,    3480,   333.2,  -50.0,    3000
20200702-160245.110,    3530,    3525,   333.8,  -37.5,    1069
20200702-160245.402,    3575,    3569,   333.6,  -37.5,    1030
20200702-160245.653,    3612,    3606,   333.9,  -37.5,    1014
20200702-160245.904,    3650,    3644,   333.7,  -37.5,     975
20200702-160246.155,    3687,    3683,   333.6,  -25.0,     952
20200702-160246.406,    3725,    3720,   333.5,  -25.0,     931
20200702-160246.657,    3758,    3751,   333.8,  -25.0,     883
20200702-160246.908,    3759,    3752,   334.0,  -25.0,     915
20200702-160247.158,    3759,    3752,   334.1,  -12.5,     562
20200702-160247.409,    3759,    3752,   334.0,  -12.5,     562
20200702-160247.660,    3759,    3752,   334.1,  -12.5,     556
20200702-160247.911,    3759,    3752,   334.1,  -12.5,     556
20200702-160248.161,    3759,    3752,   334.1,  -12.5,     561
20200702-160248.411,    3759,    3752,   334.1,    0.0,     537
20200702-160248.662,    3759,    3752,   334.1,    0.0,     543
20200702-160248.913,    3759,    3752,   334.1,    0.0,     537
20200702-160249.164,    3759,    3752,   334.1,    0.0,     539
20200702-160249.415,    3759,    3752,   334.1,    0.0,     542
20200702-160249.665,    3759,    3752,   334.1,   12.5,     576
20200702-160249.916,    3759,    3752,   334.1,   12.5,     579
20200702-160250.167,    3759,    3752,   334.1,   12.5,     582
20200702-160250.418,    3759,    3752,   334.1,   12.5,     575
20200702-160250.668,    3759,    3752,   334.1,   25.0,     661
20200702-160250.919,    3759,    3752,   334.1,   25.0,     651
20200702-160251.170,    3759,    3752,   334.1,   25.0,     681
20200702-160251.420,    3759,    3752,   334.1,   25.0,     676
20200702-160251.671,    3759,    3752,   334.1,   25.0,     655
20200702-160251.922,    3759,    3752,   334.1,   37.5,     822
20200702-160252.173,    3759,    3752,   334.1,   37.5,     853
